dt,age_cd,sex_cd,home_sido_nm,h0d0h0_dur_r,h0d0h1_dur_r,h0d1h0_dur_r,h0d1h1_dur_r,h1d0h0_dur_r,h1d0h1_dur_r,h1d1h0_dur_r,h1d1h1_dur_r
20191104,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.17552936323149704,0.814310506,0.481685111,0.508154758,0.224306372,0.771297882,0.408807187,0.586797067,
20191104,NULL,NULL,野껋럩湲??ㅻ즲,0.174581063,0.825031068,0.483732396,0.515879735,0.202226936,0.797610558,0.405731224,0.594106269
20191104,NULL,NULL,野껋럩湲썽겫怨룸즲,0.166006412,0.833422896,0.456144623,0.543284685,0.205116248,0.794674028,0.402898348,0.596890919
20191104,30,NULL,NULL,0.193778664,0.806112713,0.554206593,0.445684785,0.226698692,0.773269293,0.397638331,0.602329654
20191104,50,NULL,NULL,0.187694138,0.812220693,0.549254027,0.450660805,0.198069763,0.801904661,0.437309711,0.562664712
20191104,NULL,NULL,???닌덊굝????0.161857541,0.837494094,0.483930966,0.515420668,0.181279108,0.818496608,0.385671214,0.614102543,
20191104,NULL,NULL,?紐꾧텦?용쵐肉??0.20885293494397028,0.788949764,0.504826054,0.492978819,0.230791246,0.768508921,0.42596178,0.573331867,
20191104,NULL,NULL,?紐꾩퓝?용쵐肉??0.16876038010413877,0.830628639,0.493402466,0.505986553,0.184055433,0.815761273,0.360846873,0.638969832,
20191104,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.166140316,0.832462791,0.458134191,0.540468917,0.211406714,0.78820274,0.396883897,0.602725556
20191104,NULL,NULL,???袁㏉굝????0.174725292,0.823396927,0.477093844,0.521028375,0.208161441,0.790870511,0.391373613,0.607658338,
20191104,0,NULL,NULL,0.059129797,0.927613429,0.115639793,0.871105852,0.134707392,0.856539412,0.235987482,0.755247229
20191104,40,NULL,NULL,0.185890526,0.814045642,0.565019239,0.434916929,0.197274144,0.802707758,0.400850158,0.599131744
20191104,NULL,NULL,?袁⑥뵬?브낮猷?0.201763629,0.796794198,0.489201423,0.509356404,0.223641645,0.775954481,0.414969901,0.584626226,
20191104,10,NULL,NULL,0.110761985,0.888648892,0.318545561,0.680865316,0.15185634,0.848014935,0.276791442,0.723079833
20191104,NULL,NULL,野껋럡由??0.16755084317884295,0.832443367,0.501424778,0.498569432,0.188559005,0.811437907,0.373897119,0.626099794,
20191104,NULL,NULL,??뽰뒻?諛명??0.16312583360749125,0.836817565,0.489858724,0.510084675,0.184518285,0.815440484,0.353705621,0.646253148,
20191104,NULL,NULL,?겸뫗猿??ㅻ즲,0.180015558,0.819095695,0.478321439,0.520789814,0.226438115,0.773239606,0.413770905,0.585906816
20191104,NULL,NULL,?袁⑥뵬??ㅻ즲,0.173730651,0.825144825,0.464044561,0.534830916,0.206388401,0.793284387,0.404111581,0.595561207
20191104,20,NULL,NULL,0.206947734,0.79277563,0.487280186,0.512443177,0.269326825,0.730622286,0.392955826,0.606993285
20191104,NULL,NULL,??뽳폒?諛명?癒?뒄??0.25230110722909577,0.74049221,0.531838422,0.460954895,0.253426957,0.745012505,0.458567508,0.539871954,
20191104,60,NULL,NULL,0.158914325,0.840791197,0.450581168,0.549124354,0.171074143,0.828866884,0.397307307,0.60263372
20191104,NULL,2,NULL,0.141232431,0.858074024,0.428682967,0.570623591,0.174447365,0.825330133,0.354600043,0.645177149
20191104,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.1944539304179826,0.804056855,0.513268512,0.485242273,0.214711485,0.784761257,0.406497666,0.592975076,
20191104,NULL,NULL,NULL,0.172449928,0.826912118,0.487652008,0.511710088,0.197903406,0.801866482,0.383265503,0.616504087
20191104,70,NULL,NULL,0.110169412,0.8867511,0.32040925,0.676511262,0.115913372,0.883921858,0.283529511,0.716304907
20191104,NULL,1,NULL,0.201940698,0.797473862,0.543359309,0.456055252,0.22006203,0.779700669,0.410345398,0.589417011
20191104,NULL,NULL,揶쏅벡???0.1659340077436252,0.8327581,0.436084027,0.562608081,0.209641305,0.789888312,0.386917963,0.612611655,
20191104,NULL,NULL,?봔?怨뚰굝????0.185470472,0.814170821,0.48714028,0.512501013,0.211234189,0.788506057,0.396351789,0.603388457,
20191111,NULL,1,NULL,0.198252429,0.801553258,0.536695097,0.463110591,0.217724229,0.782021662,0.393568298,0.606177594
20191111,NULL,NULL,???닌덊굝????0.159012203,0.840848092,0.482406053,0.517454243,0.183168332,0.816570822,0.372327104,0.627412049,
20191111,NULL,NULL,??뽰뒻?諛명??0.1587788184780347,0.84120584,0.483983166,0.516001493,0.178375145,0.821579319,0.335968702,0.663985762,
20191111,NULL,NULL,??뽳폒?諛명?癒?뒄??0.23320933613689748,0.764198182,0.526848639,0.470558879,0.240895431,0.757432146,0.450367733,0.547959844,
20191111,NULL,NULL,?겸뫗猿??ㅻ즲,0.17708868,0.822700658,0.471579387,0.528209951,0.227664067,0.771972852,0.392159588,0.607477331
20191111,30,NULL,NULL,0.191947217,0.808001103,0.556727296,0.443221024,0.224990593,0.77497857,0.384943084,0.61502608
20191111,40,NULL,NULL,0.18271064,0.817261016,0.562324079,0.437647576,0.196660279,0.803313575,0.388289527,0.611684328
20191111,10,NULL,NULL,0.107727939,0.892077464,0.297009101,0.702796302,0.15836525,0.841507434,0.276476892,0.723395792
20191111,60,NULL,NULL,0.154210087,0.845692601,0.442578931,0.557323757,0.165143031,0.834800428,0.369507265,0.630436194
20191111,NULL,NULL,野껋럩湲??ㅻ즲,0.173151321,0.826730907,0.480569998,0.519312231,0.20349841,0.796316519,0.395348204,0.604466726
20191111,NULL,NULL,???袁㏉굝????0.173618561,0.825785234,0.472679905,0.526723891,0.209297148,0.789727951,0.372945826,0.626079273,
20191111,NULL,NULL,?袁⑥뵬?브낮猷?0.194033148,0.805619562,0.482664698,0.516988013,0.225602434,0.773934514,0.396359115,0.603177832,
20191111,NULL,NULL,野껋럡由??0.1645740644143826,0.835425358,0.497279511,0.502719911,0.186781823,0.813215672,0.358379996,0.641617499,
20191111,20,NULL,NULL,0.206817879,0.793039642,0.493357142,0.506500379,0.268434043,0.73150675,0.384182256,0.615758537
20191111,NULL,2,NULL,0.139121209,0.86071008,0.42747855,0.572352738,0.173529748,0.826243434,0.341049134,0.65872415
20191111,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.19044770738910552,0.809162805,0.506648947,0.492961566,0.211905377,0.787632519,0.390775322,0.608762574,
20191111,NULL,NULL,?봔?怨뚰굝????0.187303338,0.812561604,0.487810267,0.512054675,0.207558776,0.792182637,0.384730281,0.615011132,
20191111,NULL,NULL,?紐꾩퓝?용쵐肉??0.16481233633715028,0.83508509,0.491893254,0.508004172,0.181440349,0.818383151,0.345391247,0.654432252,
20191111,NULL,NULL,揶쏅벡???0.16175681590745183,0.837962966,0.42559763,0.574122152,0.207355323,0.792194034,0.374754301,0.624795056,
20191111,NULL,NULL,野껋럩湲썽겫怨룸즲,0.165163156,0.834672732,0.452454143,0.547381744,0.20764776,0.792120671,0.389060234,0.610708196
20191111,NULL,NULL,?紐꾧텦?용쵐肉??0.2173131024069881,0.781915412,0.507488939,0.491739575,0.24404051,0.755277105,0.422473902,0.576845886,
20191111,70,NULL,NULL,0.105680409,0.893897843,0.311983593,0.68759466,0.111704685,0.888099792,0.259351585,0.740452892
20191111,0,NULL,NULL,0.060606824,0.935277683,0.127677085,0.868207422,0.134768617,0.856204237,0.227558601,0.763416658
20191111,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.17205249715863585,0.824346188,0.496387629,0.500011056,0.230906696,0.764205805,0.399797688,0.595314813,
20191111,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.162129119,0.837547454,0.451977291,0.547699282,0.208733331,0.790810636,0.374478483,0.625065485
20191111,50,NULL,NULL,0.183615206,0.816347657,0.542759354,0.457203508,0.194434518,0.805537563,0.415989883,0.583982198
20191111,NULL,NULL,NULL,0.16952965,0.830288473,0.483643549,0.516174574,0.196256918,0.80350223,0.368057301,0.631701897
20191111,NULL,NULL,?袁⑥뵬??ㅻ즲,0.170700392,0.829014588,0.462344815,0.537370165,0.206756076,0.792940377,0.392392944,0.60730351
20191118,10,NULL,NULL,0.109679787,0.89014206,0.302859585,0.696962263,0.149799972,0.850063703,0.275027598,0.724836593
20191118,20,NULL,NULL,0.207369692,0.7925104,0.480769897,0.519109812,0.262724694,0.737225663,0.381190533,0.618759823
20191118,60,NULL,NULL,0.153075091,0.846846465,0.431742091,0.568179466,0.159488168,0.840455691,0.368205311,0.631738548
20191118,NULL,2,NULL,0.139564588,0.86031394,0.416296768,0.583581658,0.168479094,0.831294878,0.340677226,0.659096746
20191118,NULL,NULL,?봔?怨뚰굝????0.184107855,0.815808983,0.474738992,0.525177846,0.197257273,0.802515472,0.368748021,0.631024724,
20191118,NULL,NULL,?袁⑥뵬?브낮猷?0.190654778,0.809011472,0.469038896,0.530627354,0.20993929,0.789621136,0.396142358,0.603418069,
20191118,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.163154905,0.836642971,0.446202073,0.553595803,0.208228829,0.791342668,0.384627833,0.614943664
20191118,NULL,NULL,野껋럩湲썽겫怨룸즲,0.166902731,0.833014587,0.44593919,0.553978128,0.207214949,0.792567255,0.396125602,0.603656602
20191118,NULL,NULL,??뽳폒?諛명?癒?뒄??0.21912948945712446,0.778765133,0.510164405,0.487730217,0.233897364,0.764413806,0.438172687,0.560138483,
20191118,NULL,NULL,?紐꾧텦?용쵐肉??0.22338408456439302,0.775956066,0.500488538,0.498849442,0.235623616,0.763766457,0.414042033,0.58534804,
20191118,0,NULL,NULL,0.060728485,0.936211287,0.112146053,0.884793719,0.131691719,0.859618001,0.2344717,0.75683802
20191118,NULL,1,NULL,0.19836373,0.801478883,0.531147573,0.46869504,0.212541691,0.787217752,0.394632459,0.605126984
20191118,NULL,NULL,揶쏅벡???0.1645196434890804,0.835265088,0.426311921,0.57347281,0.206965095,0.792563287,0.379554958,0.619973424,
20191118,NULL,NULL,?겸뫗猿??ㅻ즲,0.177731103,0.822125152,0.466053023,0.533803233,0.227267805,0.772367878,0.40521376,0.594421922
20191118,30,NULL,NULL,0.192177777,0.807774257,0.545679826,0.454272207,0.221219401,0.778746908,0.389275871,0.610690438
20191118,NULL,NULL,野껋럡由??0.1650897393118627,0.834909875,0.489979572,0.510020043,0.182874839,0.817124005,0.36184784,0.638151003,
20191118,NULL,NULL,野껋럩湲??ㅻ즲,0.173674444,0.826258282,0.473413854,0.526518872,0.201082359,0.798761687,0.388491336,0.61135271
20191118,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.17149222064173592,0.824993618,0.472079534,0.524406305,0.223248554,0.772417046,0.404219219,0.591446381,
20191118,50,NULL,NULL,0.183906817,0.816061049,0.535821697,0.464146169,0.1895141,0.810455346,0.415102341,0.584867105
20191118,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.1846846389937753,0.814984127,0.490705578,0.508963188,0.199710309,0.799712915,0.38795514,0.611468084,
20191118,NULL,NULL,?袁⑥뵬??ㅻ즲,0.172014819,0.827814191,0.455158145,0.544670866,0.208853267,0.790814727,0.396170802,0.603497192
20191118,40,NULL,NULL,0.183469299,0.816496737,0.555118022,0.444848014,0.192292824,0.807688117,0.390584826,0.609396115
20191118,70,NULL,NULL,0.104420147,0.895368208,0.299348433,0.700439922,0.106891484,0.892906565,0.257564278,0.742232963
20191118,NULL,NULL,???닌덊굝????0.160377274,0.839532987,0.471145007,0.528765254,0.181131398,0.818646205,0.375630178,0.624147425,
20191118,NULL,NULL,??뽰뒻?諛명??0.16016165532836157,0.839825451,0.476727635,0.523259471,0.169969575,0.829987121,0.332905058,0.667051638,
20191118,NULL,NULL,NULL,0.169801645,0.830058414,0.47535801,0.524501999,0.191137984,0.808628517,0.368423336,0.631343165
20191118,NULL,NULL,???袁㏉굝????0.169408672,0.830160648,0.460671016,0.538898303,0.203654858,0.795392601,0.378809959,0.6202375,
20191118,NULL,NULL,?紐꾩퓝?용쵐肉??0.16621963066815973,0.833703748,0.482853822,0.517069557,0.177150049,0.82264132,0.347701199,0.652090169,
20191125,NULL,NULL,揶쏅벡???0.16062060301758962,0.839150722,0.420467115,0.57930421,0.196630029,0.802869848,0.356965462,0.642534415,
20191125,NULL,NULL,?겸뫗猿??ㅻ즲,0.176697881,0.823179501,0.466284399,0.533592983,0.217668416,0.781915425,0.381732747,0.617851094
20191125,20,NULL,NULL,0.200260003,0.79962258,0.477257475,0.522625108,0.251974462,0.747971023,0.36403402,0.635911465
20191125,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.16930882437942268,0.830402135,0.482819055,0.516898473,0.187735254,0.811722794,0.356837812,0.642615309,
20191125,NULL,NULL,?袁⑥뵬??ㅻ즲,0.169827935,0.830030955,0.453129904,0.546728986,0.202115738,0.797532199,0.369329558,0.630318379
20191125,NULL,1,NULL,0.192396531,0.807468923,0.528062878,0.471802768,0.204906169,0.794820698,0.373348862,0.626378006
20191125,30,NULL,NULL,0.186481418,0.813470636,0.543216435,0.456735618,0.214781705,0.785181479,0.371507654,0.62845553
20191125,0,NULL,NULL,0.053337757,0.944138175,0.105533274,0.891952283,0.124165719,0.866014719,0.214655831,0.775524607
20191125,NULL,NULL,NULL,0.163639055,0.836238018,0.472075836,0.527801436,0.1835155,0.816224104,0.348396302,0.651343253
20191125,NULL,NULL,野껋럩湲썽겫怨룸즲,0.163252986,0.83667435,0.441214017,0.558713318,0.199539373,0.800205292,0.370846532,0.628898133
20191125,NULL,NULL,??뽳폒?諛명?癒?뒄??0.21600485037313724,0.782170736,0.501047,0.497128586,0.227303674,0.770921587,0.418808732,0.579416528,
20191125,NULL,NULL,???닌덊굝????0.155862839,0.844064087,0.467848453,0.532078474,0.174359107,0.825368086,0.352152786,0.647574408,
20191125,NULL,NULL,??뽰뒻?諛명??0.1566739262108685,0.843315371,0.475792297,0.524197,0.164853072,0.835094876,0.317976573,0.681971375,
20191125,NULL,NULL,?紐꾧텦?용쵐肉??0.18806453257022135,0.811280388,0.473190086,0.526154834,0.20965179,0.789582869,0.379025274,0.620213709,
20191125,10,NULL,NULL,0.101151498,0.898705085,0.299123963,0.700732621,0.138756591,0.861111857,0.250923813,0.748943604
20191125,60,NULL,NULL,0.147367165,0.85256445,0.427669606,0.572262009,0.153052385,0.846881151,0.346824008,0.653109528
20191125,NULL,NULL,???袁㏉굝????0.159569688,0.840122525,0.455166195,0.544526018,0.191161653,0.807814327,0.351386229,0.64758975,
20191125,NULL,NULL,?紐꾩퓝?용쵐肉??0.16086142425021138,0.8390648,0.479946522,0.519979702,0.170098923,0.829676983,0.331460046,0.668315861,
20191125,50,NULL,NULL,0.178024557,0.821942807,0.532421544,0.46754582,0.182638644,0.817331616,0.393269714,0.606700545
20191125,70,NULL,NULL,0.099465518,0.900321182,0.296106359,0.703680341,0.101879986,0.897903483,0.240859984,0.758924292
20191125,NULL,NULL,?봔?怨뚰굝????0.173305691,0.826604741,0.468476759,0.531433674,0.189961106,0.809760331,0.351785981,0.647935456,
20191125,NULL,NULL,?袁⑥뵬?브낮猷?0.162673586,0.837064782,0.45406179,0.545676579,0.191716075,0.807828914,0.359817409,0.63972758,
20191125,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.160846712,0.838981754,0.447419768,0.552408698,0.199831435,0.799751059,0.361633682,0.637948812
20191125,NULL,2,NULL,0.133181525,0.866707856,0.41277901,0.587110575,0.160860279,0.838892815,0.321968623,0.677784369
20191125,40,NULL,NULL,0.177803419,0.822168249,0.552389138,0.44758253,0.18497133,0.815003757,0.370187293,0.629787794
20191125,NULL,NULL,野껋럡由??0.16089736189230772,0.839102446,0.489046932,0.510952876,0.176840508,0.823155832,0.345248868,0.654747473,
20191125,NULL,NULL,野껋럩湲??ㅻ즲,0.16887517,0.831059119,0.470839,0.529095289,0.195241929,0.804587682,0.368975374,0.630854237
20191125,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.16889044213951684,0.828128908,0.471317603,0.525701747,0.217434095,0.77726163,0.381642071,0.613053654,
20191202,NULL,NULL,?袁⑥뵬?브낮猷?0.161122229,0.837668801,0.445232107,0.553558923,0.188973312,0.810590478,0.359841843,0.639721947,
20191202,NULL,NULL,野껋럡由??0.15800080775271433,0.841995133,0.482094042,0.517901899,0.171529064,0.828468617,0.335558773,0.664438908,
20191202,NULL,NULL,??뽰뒻?諛명??0.15381297986445835,0.846131445,0.469758733,0.530185691,0.15947433,0.840484476,0.309003237,0.690955569,
20191202,NULL,NULL,?겸뫗猿??ㅻ즲,0.169239677,0.829935402,0.45510896,0.544066119,0.208352488,0.79128988,0.37133165,0.628310718
20191202,30,NULL,NULL,0.183880901,0.816026725,0.540025299,0.459882328,0.21132595,0.788641734,0.366088018,0.633879665
20191202,NULL,NULL,揶쏅벡???0.1566739616308071,0.842133042,0.412392884,0.58641412,0.192377303,0.807169953,0.346440421,0.653106835,
20191202,NULL,NULL,?봔?怨뚰굝????0.170095035,0.829587524,0.464089566,0.535592993,0.185205283,0.814543238,0.350878856,0.648869664,
20191202,40,NULL,NULL,0.17555737,0.824392923,0.548216364,0.451733929,0.180172631,0.819805331,0.361991895,0.637986068
20191202,60,NULL,NULL,0.144165587,0.855621927,0.418051878,0.581735636,0.151039157,0.848897213,0.348722693,0.651213677
20191202,NULL,NULL,??뽳폒?諛명?癒?뒄??0.21195981294446375,0.782717976,0.502233369,0.49244442,0.228293833,0.77005601,0.433666907,0.564682935,
20191202,NULL,1,NULL,0.189401009,0.810102474,0.521719555,0.477784025,0.200810542,0.798942262,0.368771717,0.63098099
20191202,NULL,2,NULL,0.129849618,0.869578347,0.405928378,0.593499586,0.154877858,0.844896599,0.314270611,0.685503847
20191202,NULL,NULL,???袁㏉굝????0.154361736,0.843915885,0.446114033,0.552163588,0.181135598,0.817958602,0.340002727,0.659091472,
20191202,10,NULL,NULL,0.096683252,0.902761077,0.288180143,0.711264186,0.126697467,0.87317951,0.231941024,0.767935953
20191202,NULL,NULL,?겸뫗猿뚪겫怨룸즲,0.156668661,0.842132165,0.436432577,0.562368249,0.192584909,0.806982282,0.350016056,0.649551135
20191202,NULL,NULL,野껋럩湲??ㅻ즲,0.167295669,0.832386059,0.464815717,0.534866011,0.195224903,0.804581833,0.373410614,0.626396122
20191202,NULL,NULL,野껋럩湲썽겫怨룸즲,0.160300906,0.839182034,0.436981383,0.562501557,0.194624273,0.805158765,0.366680233,0.633102804
20191202,0,NULL,NULL,0.052060023,0.936892365,0.104631391,0.88432343,0.114601291,0.876303109,0.201505421,0.789398979
20191202,NULL,NULL,???닌덊굝????0.152643984,0.846894031,0.460523454,0.539015538,0.167333834,0.832432732,0.344876334,0.654890231,
20191202,NULL,NULL,?紐꾧텦?용쵐肉??0.18452567041232162,0.813538874,0.472845479,0.525219065,0.202288814,0.797093487,0.376522172,0.62286013,
20191202,NULL,NULL,?紐꾩퓝?용쵐肉??0.15838240787910213,0.841131374,0.474250446,0.525263336,0.165771088,0.834015903,0.323139479,0.676647511,
20191202,20,NULL,NULL,0.195008334,0.804773321,0.469553135,0.53022852,0.243309472,0.756644177,0.354862324,0.645090943
20191202,NULL,NULL,NULL,0.160487549,0.838979268,0.46550049,0.533966377,0.178509252,0.821254064,0.342310277,0.65745299
20191202,NULL,NULL,?용쵐竊쒏꽴臾믩열??0.1662800992474239,0.832560412,0.475398588,0.523441923,0.185214538,0.814316067,0.360394708,0.639135896,
20191202,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.16342796664958267,0.828321394,0.462839286,0.528910075,0.203070133,0.791815435,0.363764986,0.631112541,
20191202,70,NULL,NULL,0.09538017,0.902010553,0.285641359,0.711749364,0.096640395,0.903203815,0.240698267,0.759145943
20191202,NULL,NULL,?袁⑥뵬??ㅻ즲,0.166613372,0.832473521,0.446375959,0.552710934,0.20106244,0.79862842,0.37810909,0.62158177
20191202,50,NULL,NULL,0.17544259,0.824483254,0.525110812,0.474815033,0.180459621,0.819510559,0.390611853,0.609358327
20191209,NULL,NULL,?紐꾩쪒?諛명?癒?뒄??0.16310999479411362,0.830980856,0.459985447,0.534105404,0.209898363,0.785482626,0.374569865,0.620811124,
20191209,NULL,NULL,?겸뫗猿??ㅻ즲,0.17123599,0.828369492,0.455609524,0.543995958,0.217825645,0.781831779,0.38269935,0.616958074
20191209,NULL,NULL,NULL,0.162220271,0.837491486,0.463216737,0.53649502,0.183293892,0.816476865,0.349001779,0.650768978
20191209,NULL,NULL,野껋럡由??0.15966922462452798,0.840329622,0.478601437,0.52139741,0.176300291,0.823697787,0.343911342,0.656086736,
20191209,30,NULL,NULL,0.186205673,0.81373255,0.539693773,0.460244451,0.21531649,0.784644793,0.370040831,0.629920452
20191209,40,NULL,NULL,0.17802404,0.821938894,0.547397109,0.452565825,0.184505549,0.81547226,0.366395075,0.633582734
20191209,NULL,NULL,?袁⑥뵬??ㅻ즲,0.169473255,0.830104921,0.448034692,0.551543484,0.203977282,0.795667648,0.379568601,0.620076328
20191209,50,NULL,NULL,0.178050728,0.821902249,0.526207855,0.473745121,0.182508296,0.817462282,0.394855842,0.605114735
20191209,NULL,NULL,野껋럩湲??ㅻ즲,0.170384776,0.829398907,0.466109871,0.533673812,0.19848385,0.801336393,0.376461426,0.623358817
20191209,NULL,NULL,???袁㏉굝????0.157764472,0.841462525,0.444458282,0.554768715,0.187629702,0.811570307,0.348863335,0.650336674,
